Wavelength	Blue_Dragon_Flow_basalt_00000.asd.sco	Blue_Dragon_Flow_basalt_00001.asd.sco	Cape_Brenton_Anorthosite_00000.asd.sco	Cape_Brenton_Anorthosite_00001.asd.sco	Cape_Brenton_Anorthosite_00002.asd.sco	Hematite_particulate_00000.asd.sco	Hvalfj054_00000.asd.sco	Hvalfj054_00001.asd.sco	Hvalfj054_00002.asd.sco	Kilauea_basalt_particulate_00000.asd.sco	Kilauea_basalt_rock_00000.asd.sco	Kilauea_basalt_rock_00001.asd.sco	Nontronite_00000.asd.sco	Olivine_San_Carlo_125-250_00000.asd.sco	Olivine_San_Carlos_250-1mm_00000.asd.sco	San_Carlos_B_rock00000.asd.sco	San_Carlos_B_rock00001.asd.sco	San_Carlos_B_rock00002.asd.sco	San_Carlos_B_rock00003.asd.sco
1382	7.19619020819664E-02	0.115431487560272	0.478579998016357	0.332013338804245	0.379884451627731	0.236299008131027	0.123851507902145	0.156615927815437	0.220994710922241	0.108252353966236	7.35633000731468E-02	6.47736862301826E-02	0.476337730884552	0.280769884586334	0.138219073414803	8.22056755423546E-02	0.101903550326824	8.97545740008354E-02	 0.128034487366676 
1383	7.19286724925041E-02	0.115339398384094	0.478214830160141	0.331744462251663	0.379531562328339	0.236349791288376	0.123843483626842	0.155234158039093	0.218132883310318	0.108243554830551	7.35516995191574E-02	6.47474080324173E-02	0.473530352115631	0.281782627105713	0.138923689723015	8.21344181895256E-02	0.102166332304478	8.98406356573105E-02	 0.127935349941254 
1384	7.18764215707779E-02	0.115241982042789	0.47777646780014	0.331422716379166	0.379136890172958	0.236399605870247	0.123827792704105	0.153784215450287	0.215180069208145	0.108235105872154	7.35516101121902E-02	6.47118911147118E-02	0.470513164997101	0.282795131206512	0.139622211456299	8.20553973317146E-02	0.102412588894367	8.99201184511185E-02	 0.127818539738655 
1385	7.18436613678932E-02	0.115149945020676	0.477240175008774	0.331043839454651	0.378635287284851	0.236449778079987	0.123814836144447	0.15227846801281	0.212189450860023	0.108231268823147	7.35426992177963E-02	6.46887198090553E-02	0.467203497886658	0.283818334341049	0.14034515619278	8.19867327809334E-02	0.102678373456001	9.00032445788383E-02	 0.127712026238441 
1386	7.18346014618874E-02	0.115060731768608	0.47664475440979	0.330641150474548	0.378082752227783	0.236513033509254	0.123802222311497	0.150702878832817	0.209111914038658	0.108232662081718	7.35371261835098E-02	6.46792873740196E-02	0.463668137788773	0.284853607416153	0.141085550189018	8.19215998053551E-02	0.102946922183037	9.00838300585747E-02	 0.127599984407425 
1387	7.18068033456802E-02	0.1149747595191	0.475903153419495	0.330124020576477	0.377414494752884	0.236563876271248	0.123790971934795	0.149066954851151	0.20600363612175	0.108234286308289	7.35249817371368E-02	6.46552443504334E-02	0.459805518388748	0.285886734724045	0.141822755336761	8.18550437688828E-02	0.10322131216526	0.090170681476593	 0.127496004104614 
1388	7.17677548527718E-02	0.114892110228539	0.475061118602753	0.329528361558914	0.376651674509048	0.236607909202576	0.123781859874725	0.147366732358932	0.202849850058556	0.108239635825157	7.35017508268356E-02	0.064626507461071	0.455628097057343	0.286917865276337	0.142580404877663	8.17893519997597E-02	0.103511102497578	9.02527570724487E-02	 0.127387389540672 
1389	7.17373713850975E-02	0.114804722368717	0.474078476428986	0.328851699829102	0.375774174928665	0.236643254756927	0.123764358460903	0.145618557929993	0.199650377035141	0.108241207897663	7.34916180372238E-02	6.46008774638176E-02	0.451220542192459	0.287960797548294	0.143318310379982	8.17290991544724E-02	0.103788211941719	9.03534069657326E-02	 0.127300441265106 
1390	7.17107281088829E-02	0.114716574549675	0.472970992326736	0.328102141618729	0.374806523323059	0.236678093671799	0.123746059834957	0.143815964460373	0.196398034691811	0.108248963952065	7.34871923923492E-02	6.45701065659523E-02	0.446522802114487	0.289011865854263	0.144036203622818	8.16671103239059E-02	0.104056753218174	9.04647186398506E-02	 0.12722010910511 
1391	7.16794058680534E-02	0.114636212587357	0.471746146678925	0.327250629663467	0.373731553554535	0.236704915761948	0.123725019395351	0.141946777701378	0.193106159567833	0.108243741095066	7.34790563583374E-02	6.45423531532288E-02	0.441614657640457	0.290068805217743	0.14478263258934	8.16156268119812E-02	0.104337990283966	9.05803665518761E-02	 0.12715645134449 
1392	7.16462805867195E-02	0.114557087421417	0.470363795757294	0.326306819915771	0.372512876987457	0.236711263656616	0.123695939779282	0.139999225735664	0.189736306667328	0.10822357237339	0.073479525744915	6.45205825567245E-02	0.43640324473381	0.291137307882309	0.145535454154015	8.15727114677429E-02	0.104623608291149	9.07093212008476E-02	 0.127109155058861 
1393	7.16167613863945E-02	0.114474736154079	0.468925327062607	0.325287580490112	0.371248304843903	0.236729025840759	0.123666509985924	0.138041853904724	0.186396837234497	0.108216799795628	7.34686106443405E-02	6.44931271672249E-02	0.43108731508255	0.292202323675156	0.146290123462677	8.15320089459419E-02	0.104906588792801	9.08377692103386E-02	 0.127074301242828 
1394	7.15881511569023E-02	0.114405058324337	0.467372447252274	0.324146747589111	0.369884699583054	0.236755535006523	0.123640261590481	0.136013209819794	0.183009296655655	0.108210429549217	7.34481662511826E-02	6.44662901759148E-02	0.425491899251938	0.293278902769089	0.147070840001106	0.08149354159832	0.105195939540863	9.09649655222893E-02	 0.127058148384094 
1395	7.15571269392967E-02	0.114321298897266	0.465764999389648	0.322987109422684	0.368487894535065	0.236773639917374	0.123609595000744	0.133980721235275	0.179648891091347	0.108206048607826	7.34317749738693E-02	6.44318759441376E-02	0.419873505830765	0.294350475072861	0.147840470075607	8.14656093716621E-02	0.105487629771233	9.11063626408577E-02	 0.12704274058342 
1396	7.15283304452896E-02	0.114219889044762	0.464040368795395	0.321747243404388	0.366987198591232	0.236790329217911	0.123574942350388	0.13191294670105	0.176272600889206	0.108217470347881	7.34094306826591E-02	6.43904656171799E-02	0.414011120796204	0.295409321784973	0.148594155907631	8.14535692334175E-02	0.105773866176605	9.12679210305214E-02	 0.1270412504673 
1397	7.14978575706482E-02	0.114128224551678	0.46232008934021	0.320494264364243	0.365504384040833	0.236800819635391	0.12353327870369	0.129861414432526	0.172957509756088	0.108210504055023	7.33946859836578E-02	6.43504112958908E-02	0.408295810222626	0.296487331390381	0.149366155266762	8.14288854598999E-02	0.106066964566708	9.14129167795181E-02	 0.127038329839706 
1398	7.14617818593979E-02	0.114045418798923	0.460491836071014	0.319173812866211	0.363948792219162	0.236801043152809	0.123484618961811	0.127755358815193	0.169619128108025	0.108186066150665	7.33873322606087E-02	6.43016174435616E-02	0.402453035116196	0.297574251890183	0.150148794054985	8.14168453216553E-02	0.106375634670258	9.15579125285149E-02	 0.127045378088951 
1399	7.14306905865669E-02	0.113951832056046	0.458755731582642	0.317892014980316	0.362471997737885	0.236815795302391	0.123444259166718	0.125725015997887	0.166399717330933	0.10817751288414	7.33767002820969E-02	6.42618834972382E-02	0.396851986646652	0.298674046993256	0.150937899947166	8.13862830400467E-02	0.106676161289215	9.17068272829056E-02	 0.127044931054115 
1400	7.14033097028732E-02	0.113854683935642	0.456986278295517	0.316554397344589	0.360970556735992	0.236835449934006	0.123397715389729	0.123703837394714	0.163209468126297	0.108167335391045	7.33645781874657E-02	6.42267838120461E-02	0.391261100769043	0.299791038036346	0.151738196611404	8.13256800174713E-02	0.106967762112617	9.18518751859665E-02	 0.127051651477814 
1401	7.13740512728691E-02	0.113753370940685	0.455321162939072	0.315294742584229	0.359562873840332	0.236846163868904	0.123354218900204	0.121756471693516	0.160168692469597	0.108159959316254	0.073356106877327	6.41919523477554E-02	0.38598620891571	0.300903171300888	0.152535736560822	8.12852084636688E-02	0.107267625629902	0.091988317668438	 0.127040937542915 
1402	0.071344718337059	0.113633528351784	0.453680723905563	0.314026534557343	0.358167111873627	0.236849755048752	0.123320519924164	0.119840309023857	0.157194122672081	0.108161985874176	7.33459293842316E-02	6.41611889004707E-02	0.380839675664902	0.302011638879776	0.153323739767075	8.12553837895393E-02	0.107567220926285	9.21227186918259E-02	 0.127016082406044 
1403	7.13146030902863E-02	0.113526113331318	0.452158659696579	0.312867194414139	0.356906682252884	0.236862808465958	0.123279973864555	0.118006460368633	0.154384464025497	0.108161836862564	0.073338471353054	6.41282647848129E-02	0.376014739274979	0.303131073713303	0.154134765267372	8.12098830938339E-02	0.107870288193226	9.22607555985451E-02	 0.126985356211662 
1404	7.12834596633911E-02	0.113430552184582	0.45067235827446	0.311759024858475	0.355717390775681	0.236887708306313	0.12323385477066	0.116217665374279	0.151690453290939	0.108166307210922	0.073347769677639	6.41018524765968E-02	0.371429175138474	0.304264008998871	0.154971092939377	8.11658278107643E-02	0.108179815113544	9.23937261104584E-02	 0.126940801739693 
1405	7.12543204426765E-02	0.113328538835049	0.449384123086929	0.310766339302063	0.354669362306595	0.236901462078094	0.123193010687828	0.114541701972485	0.149185001850128	0.108163751661777	0.073340505361557	6.40664473176003E-02	0.367205083370209	0.305399239063263	0.155796155333519	8.11216458678246E-02	0.108494117856026	9.25253704190254E-02	 0.126901403069496 
1406	7.12219625711441E-02	0.113227806985378	0.448181122541428	0.309825956821442	0.353687942028046	0.236918017268181	0.123154200613499	0.112944193184376	0.146835893392563	0.10815542191267	7.33123943209648E-02	6.40136301517487E-02	0.363271474838257	0.306547969579697	0.156619340181351	0.081060491502285	0.108813419938087	9.26566943526268E-02	 0.126855432987213 
1407	7.11964815855026E-02	0.113125681877136	0.447201669216156	0.309053719043732	0.352920085191727	0.236930832266808	0.123113825917244	0.111451841890812	0.144655108451843	0.108152016997337	7.33012557029724E-02	6.39783963561058E-02	0.359677851200104	0.307688027620316	0.157459825277328	8.10054838657379E-02	0.109131969511509	9.27957892417908E-02	 0.126813903450966 
1408	7.11811482906342E-02	0.113011501729488	0.4463911652565	0.308380126953125	0.352287381887436	0.236932396888733	0.123068034648895	0.110062755644321	0.142643988132477	0.108147099614143	7.32965543866158E-02	6.39516338706017E-02	0.356426268815994	0.308815002441406	0.158308610320091	8.09546634554863E-02	0.109453834593296	9.29369404911995E-02	 0.126782134175301 
1409	0.071161150932312	0.112904347479343	0.445800393819809	0.307870775461197	0.351841360330582	0.236926764249802	0.123034715652466	0.108771175146103	0.140815615653992	0.108139038085938	7.32844397425652E-02	0.063920646905899	0.353526026010513	0.309958815574646	0.159145683050156	8.09133723378181E-02	0.109776824712753	9.30705443024635E-02	 0.126738235354424 
1410	7.11339637637138E-02	0.112826764583588	0.445431590080261	0.307567268610001	0.351633787155151	0.236934140324593	0.123007595539093	0.107593208551407	0.139155074954033	0.1081333309412	7.32759013772011E-02	6.38927817344666E-02	0.350963860750198	0.311103522777557	0.159996226429939	8.08702856302261E-02	0.11010505259037	9.32189971208572E-02	 0.12668964266777 
1411	7.11035877466202E-02	0.112751327455044	0.44529315829277	0.307435780763626	0.351664125919342	0.236953660845757	0.122973747551441	0.106511667370796	0.137630760669708	0.108141273260117	7.32732340693474E-02	6.38770908117294E-02	0.348659187555313	0.312257766723633	0.160882383584976	8.08164328336716E-02	0.110435284674168	9.33799147605896E-02	 0.126662567257881 
1412	7.10751712322235E-02	0.112691283226013	0.445434391498566	0.307516068220139	0.351942270994186	0.236967548727989	0.122949577867985	0.105540044605732	0.136282488703728	0.108137309551239	7.32640400528908E-02	6.38525262475014E-02	0.346650958061218	0.31342887878418	0.161763176321983	8.07711184024811E-02	0.110776849091053	9.35466811060905E-02	 0.126637995243073 
1413	7.10323005914688E-02	0.11264929920435	0.445832401514053	0.307797312736511	0.352475523948669	0.236984223127365	0.122928693890572	0.104678757488728	0.135113105177879	0.108127579092979	7.32411742210388E-02	6.38100653886795E-02	0.344999223947525	0.314616441726685	0.162641644477844	8.07299539446831E-02	0.111128658056259	9.37140062451363E-02	 0.126614689826965 
1414	7.10174590349197E-02	0.112624809145927	0.446489006280899	0.308273822069168	0.353191792964935	0.237003043293953	0.122928828001022	0.103926062583923	0.134077295660973	0.108122088015079	7.32323080301285E-02	6.38018324971199E-02	0.34348651766777	0.31582248210907	0.163542613387108	8.06906372308731E-02	0.111488297581673	9.39031913876534E-02	 0.126610279083252 
1415	7.10192024707794E-02	0.112603589892387	0.447433829307556	0.308958381414413	0.354162216186523	0.237013846635818	0.122937552630901	0.103281453251839	0.133197352290154	0.108110897243023	7.32354447245598E-02	6.38132467865944E-02	0.342265218496323	0.317034482955933	0.164459183812141	8.06500390172005E-02	0.111850470304489	9.41122621297836E-02	 0.126625582575798 
1416	7.10104629397392E-02	0.112608499825001	0.44852814078331	0.309784173965454	0.35524970293045	0.237040176987648	0.12294777482748	0.102723240852356	0.132448479533195	0.108110532164574	7.32229501008987E-02	6.38110339641571E-02	0.341085910797119	0.318268597126007	0.165383264422417	8.06133821606636E-02	0.112226754426956	9.43122431635857E-02	 0.126622959971428 
1417	7.10063651204109E-02	0.112639531493187	0.449885129928589	0.310820549726486	0.356546491384506	0.237062573432922	0.122970722615719	0.102266192436218	0.131839752197266	0.10810873657465	7.31922164559364E-02	6.38187378644943E-02	0.340119570493698	0.319515734910965	0.166310340166092	8.05700644850731E-02	0.112610965967178	9.45112928748131E-02	 0.12661212682724 
1418	7.09972009062767E-02	0.11266503483057	0.451280444860458	0.311901658773422	0.357863396406174	0.23708601295948	0.122984305024147	0.101903602480888	0.131364226341248	0.108110398054123	7.31855779886246E-02	6.38138875365257E-02	0.339104294776917	0.320752143859863	0.167240649461746	8.05457979440689E-02	0.112997002899647	9.47218462824821E-02	 0.126615434885025 
1419	7.09811225533485E-02	0.11270347237587	0.452881336212158	0.31316602230072	0.359391272068024	0.237116381525993	0.12298771739006	0.101637922227383	0.131041750311852	0.108123637735844	7.31886997818947E-02	6.37871995568275E-02	0.338240832090378	0.322005450725555	0.16818793118	8.05350467562675E-02	0.113398291170597	9.49381813406944E-02	 0.126610472798347 
1420	7.09714889526367E-02	0.112744048237801	0.454469472169876	0.31440395116806	0.360808968544006	0.237153127789497	0.123010642826557	0.101451709866524	0.130817055702209	0.108126901090145	0.073182225227356	6.37907087802887E-02	0.33722123503685	0.323252826929092	0.169133603572845	8.05182605981827E-02	0.113790929317474	9.51545163989067E-02	 0.126629248261452 
1421	7.09640607237816E-02	0.112787820398808	0.456197440624237	0.31575283408165	0.362291783094406	0.237190321087837	0.123044289648533	0.101371973752975	0.13073094189167	0.108121454715729	7.31839239597321E-02	6.38109147548676E-02	0.336201041936874	0.324472546577454	0.170075908303261	8.05073827505112E-02	0.114177569746971	9.53810065984726E-02	 0.126666933298111 
1422	7.09538012742996E-02	0.112831443548203	0.457795232534409	0.31700474023819	0.363635897636414	0.23721507191658	0.123068660497665	0.101348042488098	0.130723729729652	0.1081208512187	7.31794238090515E-02	6.38154819607735E-02	0.335059881210327	0.325725764036179	0.171017438173294	8.04964601993561E-02	0.114569395780563	9.55999568104744E-02	 0.126700922846794 
1423	7.09405168890953E-02	0.112886376678944	0.459441900253296	0.318299889564514	0.364961862564087	0.237242355942726	0.123095393180847	0.101402662694454	0.130828097462654	0.108118921518326	0.073160395026207	6.38324618339539E-02	0.333822816610336	0.32700514793396	0.171957194805145	8.04786086082459E-02	0.114956185221672	9.58118662238121E-02	 0.12673681974411 
1424	7.09362849593163E-02	0.112930595874786	0.460967153310776	0.319480568170547	0.366169542074203	0.237276941537857	0.123130157589912	0.101519837975502	0.13101652264595	0.108123175799847	7.31533467769623E-02	6.38350024819374E-02	0.332551747560501	0.328279763460159	0.172917440533638	0.080474816262722	0.115361921489239	9.60322469472885E-02	 0.126793444156647 
1425	7.09392502903938E-02	0.112976342439651	0.462443292140961	0.320618569850922	0.367305308580399	0.237306952476501	0.12316832691431	0.101730696856976	0.131320774555206	0.108136132359505	7.31609314680099E-02	6.38148635625839E-02	0.331152588129044	0.329574316740036	0.173881083726883	8.04859325289726E-02	0.115786515176296	0.096256785094738	 0.126871168613434 
1426	7.09378644824028E-02	0.113012708723545	0.463801354169846	0.321663349866867	0.368323594331741	0.237339422106743	0.123203299939632	0.101965583860874	0.131676003336906	0.108143039047718	7.31580778956413E-02	6.38131648302078E-02	0.329851388931274	0.33086234331131	0.174862280488014	8.04923251271248E-02	0.116200909018517	9.64863821864128E-02	 0.126938328146935 
1427	7.09423124790192E-02	0.11303136497736	0.4650838971138	0.322636276483536	0.369238823652267	0.237384349107742	0.123242929577827	0.102255433797836	0.13212713599205	0.108148120343685	7.31451660394669E-02	0.06381805986166	0.328392505645752	0.332137852907181	0.175867021083832	8.04973691701889E-02	0.116615153849125	9.67180132865906E-02	 0.127009004354477 
