wvs	L_nont_mars	L_nont_moon	L_nont_europa	iof_mix_mars	iof_nont_moon	iof_nont_europa
2.4660001	4.5108007	6.9362824	1.3011757	0.39327749	0.40316326	0.3932724
2.4679999	4.4841217	6.8980461	1.2934796	0.39203945	0.40205662	0.39203426
2.47	4.3798985	6.7435849	1.263415	0.3905352	0.4008628	0.39052986
2.4719999	4.3983446	6.77319	1.2687356	0.38886888	0.39922337	0.38886348
2.474	4.3620674	6.7208166	1.2582707	0.38689551	0.39740388	0.38689
2.4760001	4.359004	6.71842	1.2573868	0.38445299	0.3950316	0.3844474
2.4779999	4.2956517	6.6256958	1.2391118	0.38172322	0.39251816	0.38171752
2.48	4.1607485	6.4257456	1.200197	0.37873416	0.38993771	0.37872815
2.4820001	4.0950107	6.3296607	1.1812338	0.37543355	0.3868719	0.37542738
2.484	4.117444	6.3659662	1.1877044	0.37177619	0.38320124	0.37176998
2.4860001	4.0311135	6.2391467	1.1628011	0.36814297	0.37986159	0.36813661
2.4879999	3.9982025	6.1924867	1.1533071	0.36450158	0.3763643	0.36449507
2.49	4.0027108	6.2019409	1.1546072	0.36100156	0.372899	0.36099497
2.4920001	3.9462342	6.1198653	1.1383154	0.35775668	0.36987541	0.35774995
2.494	3.8981189	6.0502158	1.1244355	0.35496529	0.3672911	0.35495838
2.4960001	3.8558866	5.9892519	1.1122527	0.35268704	0.36521333	0.35267999
2.4979999	3.8368607	5.962992	1.1067642	0.35081065	0.36347094	0.35080347
2.5	3.8225636	5.9436838	1.1026397	0.34943565	0.36222373	0.34942836
2.52	3.694819	5.769648	1.0657867	0.34934641	0.36368147	0.34933773
2.54	3.5124941	5.516876	1.0131886	0.34383546	0.36002861	0.34382498
2.5599999	3.3469443	5.2910199	0.96542907	0.33758782	0.35578401	0.33757534
2.5799999	3.1447387	5.0142311	0.90709454	0.32569739	0.34621258	0.32568248
2.5999999	2.9465767	4.7466038	0.84992552	0.31154174	0.3345725	0.31152397
2.6199999	2.6670797	4.3620365	0.76929313	0.29194698	0.31832153	0.29192541
2.6400001	2.3819465	3.9750112	0.687033	0.26655567	0.29655346	0.26652965
2.6600001	1.9923717	3.4412194	0.57464284	0.23017481	0.26503824	0.23014286
2.6800001	1.4745105	2.7313113	0.42524284	0.17511259	0.21624667	0.17507275
2.7	0.82671898	1.8459712	0.2383575	0.10074533	0.14996871	0.10069499
2.72	0.31381064	1.1622859	0.090378821	0.039298371	0.097035047	0.039236084
2.74	0.19233112	1.0376384	0.055316273	0.024743082	0.088993645	0.024670001
2.76	0.16558434	1.0490497	0.047580209	0.022005016	0.092940979	0.021920014
2.78	0.13184325	1.0536767	0.037824068	0.017915129	0.095450497	0.017817319
2.8	0.13861611	1.1167457	0.039753489	0.019297284	0.10364432	0.019185353
2.8199999	0.16666737	1.2108232	0.047819372	0.023821701	0.11537499	0.023693987
2.8399999	0.19143617	1.3020585	0.054935969	0.028112237	0.12747079	0.02796664
2.8599999	0.19938437	1.372457	0.057197198	0.030124294	0.13823984	0.029957983
2.8800001	0.20772241	1.4454394	0.059568055	0.032284592	0.14976853	0.032095004
2.9000001	0.20823732	1.5105847	0.059678629	0.033051372	0.15983973	0.032836877
2.9200001	0.20564791	1.5738324	0.058890212	0.03353263	0.17108444	0.033288826
2.9400001	0.20235848	1.6387049	0.057896141	0.033851327	0.18275269	0.033574996
2.96	0.19964475	1.7068805	0.057064258	0.034211043	0.19499357	0.033898828
2.98	0.19759886	1.7783487	0.056420956	0.034718969	0.208309	0.034366466
3	0.19677171	1.8537206	0.05612497	0.035500186	0.22295694	0.035102345
3.02	0.19856297	1.9347328	0.05657997	0.036737574	0.2386393	0.03629
3.04	0.19921491	2.0162741	0.056701522	0.038084308	0.25697008	0.037577772
3.0599999	0.20082105	2.1023192	0.057092875	0.039072956	0.27269327	0.03850889
3.0799999	0.1981132	2.1855058	0.056233753	0.039491817	0.29043864	0.038860001
3.0999999	0.19573063	2.2716015	0.055462621	0.039998218	0.30947298	0.039291108
3.1199999	0.19537021	2.3622769	0.055269118	0.040991118	0.33042351	0.040199999
3.1400001	0.20084413	2.4617708	0.056753442	0.04305986	0.35185994	0.042181084
3.1600001	0.20898212	2.5656485	0.059000734	0.045933071	0.37594322	0.044955807
3.1800001	0.22127976	2.6755372	0.062442552	0.049749828	0.4010233	0.048667896
3.2	0.23688602	2.7898484	0.066833436	0.054506794	0.4279574	0.053311027
3.22	0.25453042	2.9069571	0.071806587	0.05997232	0.45662376	0.058652632
3.24	0.27440515	3.0265024	0.077417694	0.066279027	0.48734178	0.064824047
3.26	0.29659123	3.1486506	0.08368998	0.073290679	0.51870885	0.071692875
3.28	0.31990175	3.270947	0.090281434	0.081135717	0.55306692	0.079379064
3.3	0.34191428	3.3906739	0.096492514	0.089413602	0.59112741	0.08747663
3.3199999	0.36890001	3.5162431	0.10413286	0.098325813	0.62480788	0.096218542
3.3399999	0.39542471	3.6412699	0.11163345	0.10727662	0.65857149	0.10498995
3.3599999	0.41949718	3.7619349	0.11842038	0.11648993	0.69643297	0.11399816
3.3800001	0.44533244	3.8823781	0.12571123	0.12649667	0.73519294	0.12378866
3.4000001	0.46954619	3.9982643	0.1325292	0.13700833	0.7777658	0.13405786
3.4200001	0.50104453	4.1184245	0.14144753	0.1490604	0.81681898	0.14587921
3.4400001	0.53252315	4.2360151	0.15035574	0.16148368	0.85635998	0.15806008
3.46	0.55979799	4.3476218	0.15804413	0.1735517	0.89858268	0.16985878
3.48	0.58246034	4.4550897	0.16439211	0.18470926	0.94186252	0.18072382
3.5	0.6082716	4.561628	0.17164701	0.19686899	0.98425664	0.19258749
3.52	0.63402915	4.6636274	0.17888403	0.20966961	1.0281556	0.20507367
3.54	0.65582359	4.7609033	0.18496946	0.221859	1.0737128	0.21692124
3.5599999	0.67514971	4.8550622	0.19033489	0.23359532	1.1198699	0.22829402
3.5799999	0.69233576	4.9482669	0.19507284	0.24456938	1.1653252	0.23888793
3.5999999	0.70751968	5.039351	0.1992244	0.25509626	1.2112922	0.24901192
3.6199999	0.72153221	5.128298	0.20303048	0.26542861	1.2576912	0.25891984
3.6400001	0.73458448	5.2090959	0.20656012	0.27671047	1.3081421	0.26973815
3.6600001	0.75029091	5.2841674	0.21086058	0.2893341	1.3584862	0.28188851
3.6800001	0.76373597	5.3551524	0.21450247	0.30167821	1.4102018	0.29372781
3.7	0.77197185	5.4219848	0.21662921	0.31306644	1.4658923	0.30455387
3.72	0.78545139	5.5015168	0.22025383	0.32326223	1.5094782	0.31424704
3.74	0.7821156	5.5604838	0.21901256	0.33263836	1.5766043	0.32291074
3.76	0.7932713	5.6445633	0.22193754	0.34107692	1.6179671	0.33080602
3.78	0.79735941	5.723712	0.22280549	0.34855917	1.6680494	0.33764501
3.8	0.79989937	5.7956611	0.22322491	0.35661656	1.722574	0.34500142
3.8199999	0.80370076	5.8666708	0.22400326	0.36487	1.7755963	0.35254144
3.8399999	0.80395939	5.9410241	0.22373511	0.3717929	1.831627	0.35868498
3.8599999	0.80025887	6.0161881	0.22230238	0.37775532	1.8932599	0.36377786
3.8800001	0.7960247	6.0919278	0.22070177	0.38347765	1.9564871	0.36857966
3.9000001	0.79148455	6.1718171	0.21899256	0.38855954	2.019933	0.37269761
3.9200001	0.785656	6.2570326	0.21688536	0.39273544	2.085186	0.37584601
3.9400001	0.77622029	6.3437646	0.21371064	0.39617159	2.1585103	0.37812597
3.96	0.76386629	6.4362588	0.20965932	0.39854244	2.2387184	0.37921324
3.98	0.7526799	6.535196	0.20591952	0.40046523	2.318045	0.37980795
4	0.73887516	6.638716	0.20138998	0.4016458	2.4058303	0.37950904
4.02	0.7300155	6.7570961	0.19825319	0.40202375	2.480781	0.37848777
4.04	0.71537729	6.8738886	0.19341499	0.40204365	2.5754274	0.37682546
4.0599999	0.70013908	6.9974879	0.18836631	0.4015246	2.6753387	0.37449252
4.0799999	0.68461797	7.1277709	0.18319842	0.40056945	2.7803021	0.3715894
4.0999999	0.6689913	7.2635966	0.17796427	0.39935995	2.8907096	0.36828913
4.1199999	0.65356325	7.4049314	0.17275141	0.39796412	3.00598	0.36466156
4.1399999	0.63850786	7.5501622	0.16761348	0.39658594	3.1263393	0.36090431
4.1599998	0.62416063	7.69807	0.16265071	0.39538751	3.2510014	0.35718614
4.1799998	0.61043053	7.8485019	0.15783611	0.39437706	3.3804217	0.35350357
4.1999998	0.59736286	8.001628	0.15318178	0.39354204	3.5143097	0.34984211
4.2199998	0.58558085	8.1526578	0.14888257	0.39336918	3.6510807	0.34671242
4.2399998	0.57356558	8.3118413	0.14446533	0.39280108	3.7948584	0.34297724
4.2600002	0.56039485	8.4854359	0.13963999	0.39128737	3.9498863	0.33800537
4.2800002	0.54965665	8.6490824	0.13552562	0.3912092	4.103896	0.33438826
4.3000002	0.53916256	8.8175406	0.13143875	0.39112437	4.2643353	0.33054503
4.3200002	0.52932155	8.9876235	0.12750774	0.39133498	4.4297852	0.32679671
4.3400002	0.51957498	9.1633397	0.12355565	0.39149976	4.603051	0.32274382
4.3600001	0.51026819	9.3433638	0.11968641	0.39175339	4.7821838	0.31854526
4.3800001	0.50136474	9.5266508	0.11589157	0.39220211	4.9682697	0.31428243
4.4000001	0.49298823	9.7127476	0.11220787	0.39288894	5.1604086	0.31000497
4.4200001	0.4852883	9.8991542	0.10868686	0.39401573	5.3582204	0.30591647
4.4400001	0.47849793	10.083659	0.10540432	0.39572978	5.5596264	0.30219631
4.46	0.47203079	10.271628	0.1021691	0.39763904	5.7685507	0.29836668
4.48	0.46705963	10.448566	0.099377351	0.4007587	5.976901	0.29560387
4.5	0.46350849	10.614365	0.097009513	0.40501247	6.1832026	0.29385773
4.52	0.46118751	10.768705	0.095013467	0.41036538	6.3880075	0.29308284
4.54	0.45887944	10.927211	0.092973447	0.41576971	6.6004317	0.29202852
4.5599999	0.45643758	11.092598	0.090834305	0.42108682	6.8223233	0.29050407
4.5799999	0.45411993	11.262723	0.088678585	0.42646272	7.0511932	0.28869636
4.5999999	0.45208022	11.433333	0.086567398	0.432213	7.2872545	0.28691204
4.6199999	0.45031347	11.60557	0.084494134	0.43825949	7.529941	0.28507228
4.6399999	0.44880624	11.77975	0.08245273	0.44459734	7.7795198	0.28315555
4.6599998	0.44754454	11.956233	0.080436747	0.45122039	8.0362889	0.28113767
4.6799998	0.4465872	12.134001	0.078467106	0.45819565	8.2996058	0.27909009
4.6999998	0.44691605	12.2922	0.07692624	0.4665579	8.5549596	0.27839805
4.7199998	0.44735313	12.452498	0.075372491	0.47522588	8.8189088	0.27757129
4.7399998	0.44757744	12.624229	0.073666819	0.48375206	9.0963731	0.27601877
4.7600002	0.4475577	12.808385	0.071791981	0.49219747	9.3906021	0.27370225
4.7800002	0.44767002	12.99866	0.069885843	0.50085362	9.6952751	0.2710529
4.8000002	0.44790664	13.196052	0.067939265	0.50971031	10.011259	0.26802101
4.8200002	0.44825392	13.400192	0.065947819	0.51887664	10.340934	0.26463821
4.8400002	0.44881582	13.610612	0.063942404	0.52835245	10.681739	0.26094958
4.8600001	0.44946252	13.830436	0.06186647	0.53812049	11.039024	0.25677541
4.8800001	0.44995264	14.06945	0.05959418	0.54789456	11.421313	0.25156263
4.9000001	0.45003426	14.342143	0.056967954	0.55720876	11.838458	0.24452037
4.9200001	0.45032618	14.628155	0.054271762	0.56695486	12.277773	0.2368685
4.9400001	0.45217731	14.873301	0.052200371	0.57887404	12.693793	0.23166529
4.96	0.45449672	15.119232	0.050207719	0.59148449	13.117501	0.22651407
4.98	0.45655006	15.39818	0.047891475	0.60399816	13.5808	0.21964308
5	0.45945424	15.659831	0.045864936	0.61790158	14.040186	0.21383062
5.0500002	0.47018401	16.302893	0.041631542	0.65282558	15.090468	0.20038439
5.0999999	0.48195752	16.979201	0.037121303	0.6951856	16.327438	0.18562108
5.1500001	0.49622339	17.670539	0.032852144	0.74329237	17.645784	0.17059183
5.1999998	0.51371253	18.276301	0.029705206	0.79894831	18.949405	0.16015598
5.25	0.53309933	18.916898	0.026498291	0.86033263	20.352462	0.14824778
5.3000002	0.5547663	19.503725	0.023958175	0.92869433	21.766522	0.13903641
5.3499999	0.57827406	20.055	0.021852846	1.0037025	23.206132	0.13148959
5.4000001	0.60326693	20.546875	0.020285554	1.0854634	24.646778	0.12653323
5.4499998	0.62954378	21.023039	0.018886102	1.1739832	26.136063	0.12209287
5.5	0.65744845	21.548074	0.017225064	1.2702554	27.75534	0.11537249
5.5500002	0.68608506	21.984574	0.016178419	1.3728661	29.327633	0.11222725
5.5999999	0.71455386	22.297471	0.01586079	1.4801123	30.79102	0.1138929
5.6500001	0.74274002	22.534017	0.015904466	1.5923931	32.207781	0.11820738
5.6999998	0.77185693	22.804576	0.015687177	1.7124719	33.73008	0.12065449
5.75	0.80408032	23.226831	0.014675359	1.8447612	35.525436	0.116719
5.8000002	0.83991224	23.785015	0.013042709	1.9929473	37.62479	0.10728568
5.8499999	0.88009452	24.479216	0.010886026	2.1589525	40.033174	0.092575318
5.9000001	0.92414538	25.255258	0.008513767	2.3426212	42.679794	0.074816186
5.9499998	0.97081871	26.043109	0.006243595	2.5430103	45.479068	0.056696567
6	1.0188684	26.790378	0.004278487	2.7562022	48.314842	0.040123169
6.0500002	1.0655911	27.402951	0.002935009	2.9765735	51.03077	0.02842154
6.0999999	1.110618	27.89072	0.002106179	3.2029769	53.623802	0.021056998
6.1500001	1.1536703	28.263955	0.001697335	3.4343299	56.092131	0.017516199
6.1999998	1.1917175	28.44162	0.001926589	3.6609104	58.247709	0.020517147
6.25	1.2208483	28.330296	0.003014256	3.868939	59.853567	0.033114821
6.3000002	1.2394799	27.920913	0.004887452	4.0505628	60.829497	0.055369478
6.3499999	1.2559628	27.485277	0.006661116	4.2305827	61.720902	0.077782615
6.4000001	1.2760161	27.180704	0.007896045	4.4311599	62.926087	0.095056762
6.4499998	1.3015379	27.040435	0.008563465	4.6570638	64.502679	0.10622261
6.5	1.3328076	27.053427	0.008746359	4.9144821	66.503011	0.11180203
6.5500002	1.3694787	27.19486	0.008557987	5.2044491	68.899335	0.11274652
6.5999999	1.4064184	27.330862	0.008369457	5.5046433	71.314319	0.11355964
6.6500001	1.4459915	27.515344	0.008056265	5.8239953	73.882059	0.11248668
6.6999998	1.4890897	27.764235	0.007582829	6.1770866	76.781616	0.10904509
6.75	1.5327789	28.008175	0.007131101	6.542618	79.701346	0.10552145
6.8000002	1.5778913	28.265218	0.006656001	6.9297653	82.75658	0.10133673
6.8499999	1.6245799	28.537288	0.006157302	7.3400315	85.956415	0.096440473
6.9000001	1.6734941	28.835795	0.005616115	7.7772731	89.339562	0.090479717
6.9499998	1.7233181	29.133533	0.00509105	8.2345829	92.806428	0.084332617
7	1.7718248	29.38936	0.004656438	8.7046784	96.256665	0.079304506
7.0500002	1.8175601	29.580112	0.0043476	9.1791345	99.591322	0.076115768
7.0999999	1.8627306	29.749442	0.00407851	9.6673036	102.93021	0.073378515
7.1500001	1.9078009	29.90695	0.003829013	10.174627	106.33257	0.07079203
7.1999998	1.9526289	30.051023	0.003601754	10.698231	109.76407	0.068409808
7.25	1.9978207	30.192562	0.003377791	11.242546	113.27052	0.065895077
7.3000002	2.0433488	30.331337	0.003157583	11.808995	116.8613	0.063261178
7.3499999	2.0882319	30.452084	0.002964984	12.390533	120.45837	0.060988174
7.4000001	2.1327128	30.559738	0.002790476	12.991434	124.10322	0.058927099
7.4499998	2.1767523	30.654528	0.002633267	13.609797	127.77503	0.057075475
7.5	2.2207115	30.742611	0.002483686	14.249533	131.50976	0.055248074
7.5500002	2.2652871	30.834487	0.00232781	14.913264	135.33026	0.053126233
7.5999999	2.3100143	30.923403	0.002175003	15.602245	139.24142	0.050926565
7.6500001	2.3538469	30.994969	0.002044395	16.307326	143.15432	0.049099986
7.6999998	2.3978121	31.064241	0.001915952	17.035164	147.1298	0.047187584
7.75	2.4414685	31.125455	0.001796801	17.785051	151.15706	0.045374923
7.8000002	2.485685	31.190545	0.001672523	18.563415	155.29	0.043300815
7.8499999	2.5282106	31.230215	0.00157805	19.353335	159.37723	0.041876984
7.9000001	2.568712	31.24158	0.001514756	20.154461	163.41712	0.041201253
7.9499998	2.6078537	31.23444	0.00147041	20.964213	167.39319	0.040977527
8	2.6473938	31.231383	0.001419011	21.80659	171.50199	0.04051977
8.0500002	2.6873807	31.232825	0.00136139	22.674993	175.68633	0.039821035
8.1000004	2.7262939	31.220513	0.001317008	23.560164	179.86822	0.03945536
8.1499996	2.7644764	31.199182	0.001280391	24.468985	184.10053	0.039287807
8.1999998	2.8035604	31.188051	0.001232753	25.406669	188.42338	0.038728079
8.25	2.8426548	31.176611	0.001184993	26.37467	192.84154	0.03811454
8.3000002	2.8808438	31.154688	0.001147074	27.36476	197.28953	0.037772472
8.3500004	2.91757	31.116651	0.001124036	28.365434	201.68321	0.037884389
8.3999996	2.9530048	31.065132	0.00111287	29.376628	206.02489	0.03837904
8.4499998	2.9870831	31.000035	0.001112945	30.408938	210.3899	0.039277133
8.5	3.017782	30.900696	0.001141952	31.427546	214.5357	0.041227062
8.5500002	3.0431175	30.748018	0.001214217	32.422236	218.39873	0.044846908
8.6000004	3.0673904	30.588282	0.001289097	33.429088	222.23851	0.048702705
8.6499996	3.0828539	30.343615	0.001429689	34.360472	225.46661	0.055240785
8.6999998	3.0910254	30.032598	0.001617379	35.226394	228.17459	0.063898334
8.75	3.1051157	29.787704	0.001746368	36.183266	231.40662	0.070546872
8.8000002	3.1226063	29.581925	0.001841178	37.196502	234.92004	0.07603133
8.8500004	3.1436069	29.414824	0.001904173	38.278811	238.78398	0.0803801
8.8999996	3.1674671	29.278783	0.001943354	39.414679	242.88886	0.083832003
8.9499998	3.1915084	29.14767	0.001978793	40.581838	247.0861	0.087226438
9	3.2134893	29.00069	0.002025491	41.751342	251.19482	0.09122965
9.0500002	3.2326332	28.831396	0.002087415	42.91106	255.14509	0.096058	
						
						
						
						
						
						
						
						
						
						
						
						
